tarih,m1_mlr,m2_mlr,m3_mlr,tcmb_ham_m1_13y,tcmb_ar_m1_13y,tcmb_ham_m2_13y,tcmb_ar_m2_13y,tcmb_ham_m3_13y,tcmb_ar_m3_13y,g_m1_ar_13y,g_m1_ham_13y,g_m2_ar_13y,g_m2_ham_13y,g_m3_ar_13y,g_m3_ham_13y,rezerv_para_mlr,zk_bloke_mlr,emisyon_mlr,serbest_mevduat_mlr,mb_parasi_mlr,carpan_m1,carpan_m2,carpan_m3,emisyon_m1,zk_ima_oran,mevduat_tl_mlr,mevduat_yp_mlr,dth_pay_ham,dth_pay_ar,mevduat_yp_sabit_mlr,bilanco_pay_ham,mevduat_yp_usd_mia,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2018-12-07,490.52463869999997,1927.3033879000002,1969.7369105999999,-47.692070593088346,-25.237866549736797,-29.850571558318894,3.142104829574599,-31.325726414532273,0.08065166135990953,-27.199970635400085,-47.703684439643936,0.15709121706266593,-29.852347841184002,-2.75182538199209,-31.330072983898603,184.564536,,136.246774,47.760375,102.812319,2.6577404810857055,10.44243617798817,10.672347750490918,27.775724856774666,,1000.760475,970.5539756100001,49.23384878093262,,,,,29.29,29.22,34.61,28.02,31.45,34.13,22.0,28.21,25.93,24.0,24.02,aynigun,22.5,25.5,123000.0,True,24.02,7.289999999999999,5.289999999999999,5.27,16.46,6.0,11.016658080027476,12.829999999999998,15.172591447707351,17.67,4.75699811093937,5.539999999999999
2018-12-14,496.363514,1935.4909409000002,1978.7311004,-43.8192999842035,-23.9363682811648,-25.14195101656537,3.6270264665539953,-26.238002360607492,1.3748281985390909,-30.94005289911318,-43.83179884373762,-6.733573319584806,-25.145327970241006,-8.538980907163552,-26.240127079457597,187.187451,,135.699065,50.921526,102.730277,2.651692254733465,10.339854143854975,10.570853386961288,27.338646208391538,,1018.641907,979.08714162,49.0100067522339,,,,,28.87,28.87,34.17,27.84,29.9,33.62,22.23,28.14,25.8,24.0,24.0,aynigun,22.5,25.5,112000.0,True,24.0,6.640000000000001,4.870000000000001,4.870000000000001,16.46,13.0,10.656019234071778,12.41,14.73467284904688,17.159999999999997,4.954490812296064,5.77
2018-12-21,506.4983593,1936.9859963,1981.4780260999999,-36.84321633494895,-13.78146807229279,-23.902133438373106,6.136435397357354,-24.470285811234493,4.555188936726617,-15.463492862157846,-36.842317901916324,3.9172391278526897,-23.902577901352075,2.420554859567603,-24.472493872075006,181.574257,,134.093896,46.930849,101.878515,2.7894833092997318,10.667734668466796,10.912769567879877,26.474695038562977,,1010.979967,982.12851037,49.27621960978083,,,,,27.81,27.59,33.21,28.04,28.82,32.77,22.24,27.16,24.59,24.0,24.0,aynigun,22.5,25.5,104000.0,True,24.0,5.57,3.8099999999999987,3.8099999999999987,16.46,20.0,9.745835479993126,11.349999999999998,14.004808517946078,16.310000000000002,4.963077451485476,5.779999999999998
2018-12-28,512.524057,1940.5895225,1988.3047947,-29.42886706369645,-10.187188420908988,-16.809901424821806,7.589910648191434,-16.56667770565172,7.283030115843014,-12.197454332446888,-29.427351819178725,4.943470511551973,-16.80880428868624,4.702118943047329,-16.570306604572828,185.348855,,134.469831,50.277728,111.861253,2.7651859894143938,10.469929919448383,10.72736486394804,26.236784237427514,,1012.517107,966.0136286000001,48.82479767528359,,,,,27.23,27.04,32.35,27.39,27.8,31.74,22.51,27.26,25.12,24.0,24.0,aynigun,22.5,25.5,107000.0,True,24.0,4.719999999999999,3.2300000000000004,3.2300000000000004,16.46,27.0,9.247810407006686,10.77,13.12038468143566,15.279999999999998,5.194916709599862,6.050000000000001
2019-01-04,490.0163706,1952.3497007,1999.2159018,-31.052871063663645,-15.880007017135267,-15.260998780127032,4.985389959140707,-15.03008150656041,4.7880020232969,-14.382640625590726,-31.052290216391533,6.946086927371953,-15.263341175183974,6.691168667259362,-15.029381408089382,175.338637,,130.460332,44.296688,106.217802,2.7946856379407126,11.134737523367425,11.402027163014846,26.62366807057037,,1006.161658,989.31499178,49.57787864313378,,,,,27.62,27.29,32.35,27.7,28.48,31.94,21.71,27.25,24.66,24.0,24.0,aynigun,22.5,25.5,96000.0,True,24.0,5.91,3.620000000000001,3.620000000000001,15.91,3.0,10.102665861444216,11.71,13.829695453368984,16.03,5.003882322491582,5.800000000000001
2019-01-11,491.294504,1960.1532399,2008.9560635,-28.726569969860105,-16.87936006832014,-12.222507386188186,3.6588490802266227,-11.394603927042269,4.2590852786890565,-18.02626297852298,-28.727736559118313,2.0958818330448103,-12.22519564954112,2.6383767777251377,-11.463784937775623,180.589734,,129.469184,50.543187,94.761317,2.72050073455449,10.854178676070259,11.124420081930017,26.352662801210574,,958.853356,998.3407328,51.00877519061512,,,,,25.98,25.32,32.75,26.46,30.67,32.28,21.41,27.59,24.78,24.0,24.0,aynigun,22.5,25.5,97000.0,True,24.0,4.57,1.9800000000000004,1.9800000000000004,15.91,10.0,8.687774997843146,10.07,14.123026486066781,16.37,4.745060823052372,5.5
2019-01-18,498.66262489999997,1951.4464567999999,2001.1624473,-18.09639957024315,-12.602535938098193,-3.776053884929642,3.0539812776172903,-2.9099742321971767,3.8244470022415156,-11.0074356111446,-18.096194794739418,5.111906458868187,-3.780103021028447,5.849560848956625,-2.9112919263858172,171.451888,,130.063707,40.815987,127.666005,2.9084697212549795,11.381889575925813,11.67186008065423,26.082505587035428,,956.068227,990.2699695599999,50.878617668307825,,,,,26.81,26.49,30.03,25.79,29.76,29.78,20.87,27.86,24.37,24.0,24.0,aynigun,22.5,25.5,89000.0,True,24.0,5.939999999999998,2.8099999999999987,2.8099999999999987,15.91,17.0,9.403847812958332,10.899999999999999,11.966180657406621,13.870000000000001,4.279182124061753,4.960000000000001
2019-01-25,505.9114279,1957.3279867,2008.9201364,-12.446924135104254,-0.6714515111765462,-5.361203037998696,8.112101623534485,-3.897818113931373,9.45023619853349,-2.237538501707348,-12.446492545308818,6.333979552337987,-5.3618898557116985,7.682669918516405,-3.9014907620293804,177.197304,,129.59476,47.038937,129.200789,2.8550740698628236,11.046037058780533,11.33719357490902,25.61609658392933,,956.786944,985.57372296,50.74102558422001,,,,,24.7,24.09,28.12,24.93,29.16,27.97,20.6,26.65,24.58,24.0,24.0,aynigun,22.5,25.5,74000.0,True,24.0,4.099999999999998,0.6999999999999993,0.6999999999999993,15.91,24.0,7.583469933569131,8.79,10.404624277456653,12.059999999999999,4.046242774566466,4.690000000000001
2019-02-01,503.8817045,1944.6269286,1998.8539165,-3.777707109114403,7.475619021418067,-3.3821740152482183,8.539464425329157,-1.1957238374589285,10.691554280979743,4.7541245528387455,-3.7790216959209255,5.6616871653090595,-3.379923406026275,7.808255413714749,-1.1941439320496627,171.430747,,127.319691,43.592941,131.910585,2.9392726410974572,11.343513124865517,11.659833206583414,25.267774134871374,,934.811817,982.09191429,51.23324130779855,,,,,24.45,23.75,26.61,24.65,28.35,26.52,20.28,25.55,24.25,24.0,24.0,aynigun,22.5,25.5,84000.0,True,24.0,4.169999999999998,0.4499999999999993,0.4499999999999993,15.47,0.0,7.776911751970195,8.979999999999999,9.569585173638174,11.049999999999999,4.165584134407219,4.8100000000000005
2019-02-08,501.0822827,1950.2581467999998,2006.9122944,-2.467950139115793,3.1165776114104426,1.7165719911246269,7.8433611326476305,4.473958734614403,10.61103536012309,5.083395765484022,-2.4684602713049397,10.088114513338953,1.7179424176833935,12.854579878947249,4.474636614438254,173.200729,,127.537615,45.152795,134.164386,2.8930725961320864,11.26010356919456,11.58720466124597,25.45242955164657,,934.208021,999.66806878,51.692457136368205,,,,,24.08,23.33,26.9,23.55,27.27,26.69,20.17,25.21,24.33,24.0,24.0,aynigun,22.5,25.5,82000.0,True,24.0,3.9099999999999966,0.0799999999999983,0.0799999999999983,15.47,7.0,7.456482203169634,8.609999999999998,9.716809560924933,11.22,4.070321295574608,4.700000000000001
2019-02-15,516.1722986,1967.8681055,2029.1615635,5.427861508940546,10.503290671808374,2.485299350037029,7.696384056188554,5.724263193964352,10.970256752640495,8.1635939978989,5.428211627111135,5.353542571094283,2.4890674145756186,8.604810270946928,5.727927644303277,174.737256,,128.416791,45.800709,137.208838,2.953991097353618,11.261869108783532,11.612644091767127,24.878667713920592,,947.950693,1003.7401458400001,51.42925948438531,,,,,21.28,20.31,26.65,22.26,26.11,26.31,19.83,23.09,22.62,24.0,24.0,aynigun,22.5,25.5,62000.0,True,24.0,1.4500000000000028,-2.719999999999999,-2.719999999999999,15.47,14.0,5.031609941976267,5.8100000000000005,9.387719754048685,10.839999999999998,3.7758725210011113,4.359999999999998
2019-02-22,517.3266386,1969.8400417999999,2032.8381078,15.1769252328118,15.092464483449785,9.521204635041801,9.426902676514914,14.670251332540474,14.577926477987146,13.695763630625635,15.1766140097493,8.105510922630167,9.524508160309807,12.069931504827892,13.500549069256529,172.688687,,128.866228,43.396457,135.549798,2.995718176952727,11.406885280215258,11.771692420129408,24.91003137761095,,939.355657,1020.80621494,52.07764876732826,,,,,23.11,22.44,25.51,21.47,25.4,25.18,19.88,22.26,21.92,24.0,24.0,aynigun,22.5,25.5,71000.0,True,24.0,3.2300000000000004,-0.8900000000000006,-0.8900000000000006,15.47,21.0,6.616437169827671,7.639999999999999,8.409110591495628,9.709999999999999,3.8191738113795726,4.409999999999998
2019-03-01,517.8118286,1971.8406885999998,2048.0905727,26.695677602321144,20.745772860098267,18.196662756777137,12.323340128036865,25.567047411368105,19.477940258439563,19.40821492477354,26.7026041026468,11.089189532215006,18.20688313801253,18.195196213834276,25.567425282633582,174.949784,,130.365687,44.167983,143.651688,2.959774037789038,11.27089524500356,11.70673393172066,25.176266705314116,,924.757262,1032.0189429700001,52.7407753808935,,,,,23.09,22.3,24.76,20.71,23.79,24.44,19.63,22.95,20.83,24.0,24.0,aynigun,22.5,25.5,78000.0,True,24.0,3.460000000000001,-0.9100000000000001,-0.9100000000000001,15.24,0.0,6.811870878167303,7.85,7.983339118361665,9.200000000000001,3.8094411662616956,4.389999999999999
2019-03-08,519.9128808,1991.419212,2071.7137942,26.1687966422973,24.27865955200106,13.97189770524523,12.079908594838962,22.361040306732114,19.86990042576471,21.04945294346694,26.20570943665168,9.07203783358812,13.985715891861638,17.315620616142958,22.37314971161528,167.360282,,132.149786,34.813693,134.362178,3.1065487855714777,11.89899531837548,12.378766153130647,25.417678784310667,,923.82839,1050.28750431,53.202930351619514,,,,,23.01,22.03,23.06,18.55,24.19,22.76,19.43,22.69,20.52,24.0,24.0,aynigun,22.5,25.5,80000.0,True,24.0,3.580000000000002,-0.9899999999999984,-0.9899999999999984,15.24,7.0,6.742450538007616,7.770000000000001,6.52551197500868,7.520000000000001,3.6358903158625333,4.1899999999999995
2019-03-15,541.7715586,2039.4792958,2123.8514254,41.8831340926405,37.37319779011277,23.272919916822765,19.03652086200718,32.708219875556324,27.743152869076937,37.98823556384261,41.92712537526839,19.641957164995482,23.285679065229758,29.002638858557894,32.72398415375826,173.083314,,132.470897,40.219575,121.464327,3.130120091183371,11.783223054072097,12.270688469715804,24.451430662458552,,947.729912,1076.5805402400001,53.18258071773083,,,,,21.07,20.12,23.08,17.28,23.85,22.33,19.69,21.76,20.41,24.0,24.0,aynigun,22.5,25.5,85000.0,True,24.0,1.379999999999999,-2.9299999999999997,-2.9299999999999997,15.24,14.0,5.0590072891357085,5.83,6.152377646650464,7.089999999999998,3.8615064213814554,4.450000000000001
2019-03-22,548.3083904,2054.9958407999998,2142.648889,37.3345822367594,30.476040344343325,26.68027805159636,19.94336610993126,36.709650877833596,29.077171351101903,26.598760739351167,37.336948981370035,16.24612901357423,26.688695748963486,25.86554264946901,36.72470594359878,167.404166,,132.093407,34.869302,105.16671,3.2753569012135575,12.275655319115534,12.79925667441275,24.09107890974196,,943.593532,1111.1450046199998,54.07719691906928,,,,,23.11,22.49,23.21,17.15,23.26,22.25,19.62,21.29,19.76,24.0,24.0,aynigun,22.5,25.5,93000.0,True,24.0,3.4899999999999984,-0.8900000000000006,-0.8900000000000006,15.24,21.0,6.829225963207208,7.869999999999999,6.082957306490777,7.01,3.800763623741732,4.380000000000001
2019-03-29,569.4896523,2068.3857649,2157.0008457,52.433473332394186,41.94329481511873,29.05586472608166,19.664984086348582,38.4927751225721,28.195149200039182,35.2997841089947,52.43557321948518,13.84539771124893,29.05993196772565,22.76791038946364,38.506266343471516,171.910294,,132.517026,38.934248,113.680355,3.312714085056477,12.031773762774206,12.547246563955035,23.269435268016373,,926.601677,1141.9696646199998,55.205718151623785,,,,,24.33,23.97,23.45,17.1,22.83,22.07,19.9,22.67,19.92,24.0,25.5,aynigun,22.5,25.5,82169.3,True,25.5,4.43,0.3299999999999983,-1.1700000000000017,15.24,28.0,7.887886150642132,9.089999999999998,5.926761541131542,6.83,4.043734814300581,4.659999999999998
2019-04-05,546.2828457999999,2068.5729364,2161.8587808,54.46116810556425,46.94842275117757,26.015949500316225,19.39135742196012,36.72751697260035,29.306906723114444,45.50618536233024,54.46421989895407,18.204334517446963,26.02389926981996,28.649009711324936,36.732103269730175,171.791192,,131.827334,39.607068,112.541673,3.179923484086425,12.04120486223764,12.584223647508075,24.131699359321164,,907.587275,1135.4344815499999,55.57623054721551,,,,,25.35,24.69,24.83,17.12,24.12,22.92,19.81,21.76,20.6,24.0,25.5,aynigun,22.5,25.5,81919.3,True,25.5,5.540000000000003,1.3500000000000014,-0.14999999999999858,15.38,4.0,8.641012307158968,9.97,6.534928063789236,7.540000000000001,3.839486912809842,4.429999999999998
2019-04-12,554.0072375,2088.1053193,2187.6966029,61.68475462806984,50.31782326266732,28.766890008091963,18.975538384193168,40.61697240318283,29.870735651971316,43.9548125478705,61.69408391159155,13.720380833064617,28.780319986204027,24.928087109950336,40.62632093729071,171.7676,,133.174946,38.195265,114.746637,3.225330257277857,12.156572713946053,12.73637521220533,24.03848487629189,,919.563693,1171.46041266,56.02328588604417,,,,,24.77,24.33,25.41,17.13,24.72,23.88,19.87,23.41,20.28,24.0,24.1,aynigun,22.5,25.5,71700.0,True,24.1,4.899999999999999,0.7699999999999996,0.6699999999999982,15.38,11.0,8.13832553302134,9.389999999999999,7.366961345120471,8.499999999999998,3.8914889928930663,4.49
2019-04-19,564.7517448,2125.913223,2225.6209306,64.51159761681167,42.89522807787096,40.836364894557796,21.212362371064298,52.98268483825615,31.923230193814668,42.250432647487955,64.51407134698803,20.677733583337666,40.849585709868144,31.978830591915752,52.99435587415016,170.584121,,133.602536,36.51685,113.973051,3.3106935246335145,12.462550503162015,13.047058058821312,23.656861130604163,,934.375706,1170.5839428699999,55.61075451011146,,,,,26.51,26.26,26.29,17.2,25.64,24.37,21.13,23.8,20.49,24.0,24.0,aynigun,22.5,25.5,67000.0,True,24.0,5.380000000000003,2.5100000000000016,2.5100000000000016,15.38,18.0,9.646385855434204,11.13,7.791644999133296,8.99,4.983532674640334,5.749999999999998
2019-04-26,567.6782586,2139.6062787,2240.6132919,58.51898676610179,31.15446002206348,42.77581587893133,16.795510169074813,54.72879705999405,27.045193071372253,28.18554530369013,58.52986420121129,14.016038126190256,42.784488856617656,24.74368238612099,54.7451136261057,168.876659,,134.605848,33.818804,116.266691,3.361496265745049,12.669638843932837,13.26774999675947,23.711644044984745,,939.764935,1193.21163998,55.941150689439155,,,,,21.93,20.89,27.21,19.35,25.8,26.12,21.35,24.7,21.02,24.0,24.0,aynigun,22.5,25.5,61000.0,True,24.0,0.5799999999999983,-2.0700000000000003,-2.0700000000000003,15.38,25.0,5.676893742416378,6.549999999999999,9.308372334893411,10.74,5.1742069682787495,5.970000000000001
2019-05-03,565.9218073,2147.6211714,2248.3802758,59.110505378321164,26.72959301015616,48.75356205387622,16.973691444347573,60.075801372657914,26.531563732516506,24.243199824362804,59.11508622454491,14.572124329080394,48.75977908189775,24.61899021147067,60.08654992073681,175.05832,,134.816615,39.817942,117.040249,3.2327615579767928,12.268032569945833,12.843607066490756,23.822480996660474,,907.6847,1186.92470007,56.66568191808621,,,,,26.78,26.42,27.82,19.87,25.8,26.68,21.55,24.48,21.35,24.0,24.0,aynigun,22.5,25.5,79000.0,True,24.0,5.23,2.780000000000001,2.780000000000001,15.48,2.0,9.78524419812954,11.3,9.698649116730152,11.2,5.256321440942147,6.07
2019-05-10,578.1802057000001,2198.6602417,2297.9533951999997,77.25628685972437,30.763219411367125,61.53300979918805,17.20758009025114,71.88746633593482,25.806278238203607,34.03361899971995,77.26242584956032,20.24119011226304,61.53405286567188,29.54836951977857,71.89026937403946,166.580994,,134.122696,32.045244,123.839383,3.470865383958509,13.19874608084041,13.794811400873257,23.19738633003153,,906.104022,1232.58333294,57.632703073356865,,,,,26.79,26.47,28.36,19.85,26.75,26.98,22.17,21.88,21.86,24.0,24.18,aynigun,22.5,25.5,64850.0,True,24.18,4.619999999999997,2.789999999999999,2.6099999999999994,15.48,9.0,9.793903706269491,11.309999999999999,9.958434360928292,11.5,5.793210945618288,6.690000000000001
2019-05-17,582.1524427,2169.9335625999997,2271.6412225,61.79097915521859,29.108055245560305,47.83793054672631,16.529932181330164,57.0619844785671,24.44226105222922,25.597354634593227,61.796127235129326,13.12960617576444,47.84335214610884,21.550932496309237,57.06971473650992,175.311259,,135.284862,39.613272,112.239219,3.320679151017905,12.37760526607136,12.957760017569665,23.238734750051748,,908.200551,1222.9370329100002,57.38423657595473,,,,,25.34,24.86,29.25,19.83,27.85,27.82,22.34,26.25,21.72,24.0,25.5,aynigun,22.5,25.5,79064.0,True,25.5,3.0,1.3399999999999999,-0.16000000000000014,15.48,16.0,8.538275025978525,9.86,10.685833044683068,12.34,5.940422583997229,6.859999999999999
2019-05-24,590.2820158999999,2198.5059391,2303.5104984,69.49634985820153,31.512484926637875,55.157520168986366,18.718919014793034,63.1783279918281,25.701149118207532,33.224272902600774,69.50356591031253,20.285455868123915,55.16248538802571,29.22082076487964,64.8730263928985,180.430525,,136.998199,43.0023,125.003524,3.2715196937990396,12.18477826354493,12.76674497510884,23.20894001676801,,911.531735,1232.97992079,57.49467098773087,,,,,27.99,28.01,29.99,20.85,29.13,28.89,22.7,27.72,23.13,24.0,24.35,aynigun,22.5,25.5,72746.0,True,24.35,5.289999999999999,3.9899999999999984,3.639999999999997,15.48,23.0,10.83304468306201,12.509999999999998,11.612400415656388,13.41,6.252164877034971,7.219999999999999
2019-05-31,612.2720349,2170.5977793,2273.7559193,95.47568644268418,62.292724267837855,46.83707511216455,20.86447839311061,51.901317515897546,25.471965177901843,65.17772760140792,95.47437229486704,23.06333578451114,46.835180546489056,28.274723083535402,51.90733215503449,198.276269,,152.579737,45.294871,123.551767,3.0879743601590564,10.947340245241351,11.4676150139783,24.920252486285815,,904.6811,1180.0218265199999,56.60383604343154,,,,,26.87,26.61,29.74,21.86,28.38,28.86,22.72,26.39,22.59,24.0,24.13,aynigun,22.5,25.5,91184.5,True,24.13,4.150000000000002,2.870000000000001,2.740000000000002,15.48,30.0,9.863179771388975,11.39,11.586421891236576,13.379999999999999,6.269483893314853,7.239999999999998
2019-06-07,597.7028548,2169.3280675,2274.0151422,74.6749792256071,51.321800941998255,40.81797229824156,21.151772120914437,45.16024302629032,25.713973688269597,54.282692258286346,74.67027817855725,23.649251599162866,40.815405739908094,28.18708256319993,45.16247959320394,190.388124,,148.032446,41.955704,121.726647,3.1393914822124094,11.394240470062092,11.944101840091664,24.766896261443122,,903.523792,1188.9743215899998,56.82080733397331,,,,,27.89,27.81,29.22,21.19,30.81,28.95,21.93,26.42,22.16,24.0,24.0,aynigun,22.5,25.5,86000.0,True,24.0,5.960000000000001,3.8900000000000006,3.8900000000000006,14.88,6.0,11.324860724233975,13.01,12.24756267409468,14.069999999999999,6.136838440111414,7.049999999999999
2019-06-14,588.3466314,2153.7316981,2260.5232785999997,39.08331858988412,23.83734380126765,24.35995246751057,10.189919198685903,28.332795202216875,14.316492754478416,21.059226038779897,39.08115109055758,7.541876524828006,24.36242913021507,11.684664621166952,28.333312914151886,191.887184,,142.325526,49.132478,124.486573,3.066106965225984,11.223947598814103,11.780480756859717,24.19076075294752,,904.901109,1198.25988362,56.974234869546294,,,,,27.64,27.58,29.66,21.89,29.16,29.08,22.93,26.28,22.77,24.0,24.0,aynigun,22.5,25.5,77000.0,True,24.0,4.710000000000001,3.6400000000000006,3.6400000000000006,14.88,13.0,11.107242339832869,12.76,12.360724233983289,14.199999999999998,7.007311977715869,8.049999999999999
2019-06-21,595.6913517,2156.1307251999997,2262.5770085,39.31038014191868,26.52747170200984,21.186165352127762,9.584137614281275,24.341783880797085,12.91576993769359,27.7672613848422,39.311065365660895,10.738000297149375,21.187147907216207,14.065469429858958,24.339592172790958,187.591137,,140.99437,46.168289,122.87565,3.175477057319611,11.493777156433568,12.061214856328741,23.66903088279299,,912.112822,1183.10943658,56.467013546421164,,,,,27.22,27.09,29.1,21.92,27.92,28.42,22.73,27.32,22.86,24.0,23.8,aynigun,22.5,25.5,81094.0,True,23.8,4.489999999999998,3.219999999999999,3.419999999999998,14.88,20.0,10.741643454038986,12.339999999999998,11.78621169916434,13.540000000000001,6.833217270194991,7.85
2019-06-28,608.2646366,2160.9464204,2263.0816049,30.14297402952606,20.00360522632483,19.138576777969618,9.44253048015744,21.16950695447486,11.713156651599043,24.915424681895292,30.144830829758117,14.138409871350422,19.13787095660977,16.310314524290014,21.17125239683859,195.086947,,141.321877,53.49679,129.970143,3.1179156061117714,11.076837551822472,11.600374293109422,23.233617162086386,,917.886976,1162.4527478599998,55.87802484986001,,,,,27.31,27.27,28.53,22.23,26.83,27.86,22.89,25.81,22.46,24.0,23.86,aynigun,22.5,25.5,91681.0,True,23.86,4.419999999999998,3.3099999999999987,3.4499999999999993,14.88,27.0,10.819986072423383,12.429999999999998,11.298746518105851,12.979999999999999,6.97249303621168,8.01
2019-07-05,579.9918498999999,2121.4511688,2221.6956945,27.060197817350918,28.726328716418426,10.622800055160319,12.060535050509191,11.534579724710703,12.912393845121706,26.901604313860283,27.062475086601403,10.361730666563496,10.623859212834486,11.285138952364782,11.539581110344566,183.366617,,141.039365,42.113609,134.775052,3.1630176713136393,11.569451427464575,12.116140499554508,24.317473603175195,,917.211021,1131.32446348,55.2260125368136,,,,,26.26,26.22,28.32,21.65,28.14,27.76,22.26,26.9,22.75,24.0,23.87,aynigun,22.5,25.5,81440.0,True,23.87,4.0,2.2600000000000016,2.3900000000000006,13.9,4.0,10.851624231782253,12.360000000000001,12.168568920105361,13.860000000000001,7.339771729587352,8.360000000000001
2019-07-12,591.3968167999999,2149.1756299,2248.0414903,29.85555349374598,32.27517588641926,12.22468319205461,14.4699525362185,11.49622094821472,13.612733858994552,33.78189272861223,29.853654627794256,15.852256602924841,12.222006757979464,14.928754662356924,11.498473062448289,190.906396,,142.864492,47.828883,131.49613,3.097836579555983,11.25774554929003,11.775621652299172,24.15712901077624,,912.349684,1150.57701427,55.77401345548974,,,,,25.47,25.31,27.62,21.36,27.67,27.12,21.85,25.98,21.94,24.0,23.89,aynigun,22.5,25.5,83151.0,True,23.89,3.6199999999999974,1.4699999999999989,1.5799999999999983,13.9,11.0,10.158033362598772,11.569999999999999,11.606672519754158,13.22,6.979806848112391,7.950000000000001
2019-07-19,601.6822292,2171.0575841,2270.9064886,28.83345150788843,34.12337757307786,8.77242969468659,13.557490459664612,8.392712723847207,12.919031088202427,35.827887548799666,28.836350272191712,14.998829745045605,8.768524625013253,14.30357965125273,8.390748928819768,185.711447,,141.89901,43.602741,129.17424,3.239876910764688,11.690488761847835,12.22814492743681,23.583712982294607,,924.056447,1148.15288535,55.40718630235736,,,,,24.04,23.74,26.9,20.74,27.28,26.46,21.69,25.97,22.03,24.0,23.89,aynigun,22.5,25.5,77191.0,True,23.89,2.349999999999998,0.03999999999999915,0.14999999999999858,13.9,18.0,8.902546093064089,10.139999999999999,11.027216856892007,12.56,6.839332748024596,7.790000000000001
2019-07-26,602.8266826,2178.8707258000004,2278.1736494,27.164080930237745,35.585122939027094,7.544624669390898,15.15550280495237,6.879854688112941,14.07066911262207,38.56191064438483,27.16301657033757,17.807341818251366,7.545043897832593,16.583022053381335,6.875870507980153,197.859396,,142.953336,54.638813,157.182592,3.0467427617134746,11.012217614370966,11.514103931662664,23.713836849994802,,930.192895,1149.73173678,55.27756723550408,,,,,19.79,19.01,26.78,20.49,26.5,26.34,20.09,25.54,21.57,19.75,21.4,aynigun,18.25,21.25,71851.0,True,21.4,-0.3000000000000007,0.03999999999999915,-1.6099999999999994,13.9,25.0,5.171202809482001,5.889999999999999,10.921861281826173,12.44,5.434591747146622,6.1899999999999995
2019-08-02,597.011833,2163.9924957,2263.7254318,23.849825482857057,40.693273178478904,3.0842153028528108,17.836229244574042,2.7590565069517403,16.739810580609937,40.009271599579435,23.852859713105246,17.28422074465268,3.0842451498799717,16.227428736910234,2.758068606297792,186.600689,,144.39857,41.979269,175.989939,3.1994085134380184,11.596915891880762,12.131388388389071,24.186885756416824,,931.889988,1128.53344492,54.77191857212864,,,,,21.96,21.39,24.84,18.45,24.6,24.41,18.75,22.1,20.79,19.75,19.63,aynigun,18.25,21.25,76113.0,True,19.63,3.210000000000001,2.210000000000001,2.330000000000002,12.77,1.0,8.149330495699214,9.190000000000001,10.321894120776797,11.64,5.302828766515932,5.98
2019-08-09,635.9630275,2193.6016583,2293.178261,46.37635326266214,85.23180981730857,-0.9189043757034332,26.92907526703683,-0.8321134235259597,25.645827002940248,79.28850482832523,46.377590952939144,22.70645575757286,-0.9171316619424164,21.647493517178916,-0.8286104958666329,219.858207,,168.445065,51.192459,189.244835,2.892605357688558,9.977347164938902,10.430259994797465,26.486612855807877,,964.187267,1113.5932194000002,53.595325718427155,,,,,20.86,20.29,22.65,13.64,23.27,21.35,18.31,22.17,18.86,19.75,19.64,aynigun,18.25,21.25,66091.0,True,19.64,2.5500000000000007,1.1099999999999994,1.2199999999999989,12.77,8.0,7.173893766072559,8.09,7.608406491088071,8.580000000000002,4.912654074665257,5.539999999999999
2019-08-16,630.8359313,2228.5913273,2329.5257443,37.88516239303527,58.90859837994289,11.258835119441146,29.187142248418073,10.588626714156547,27.549907125407636,62.26817107308062,37.885561395606324,32.10211961583027,11.259216127954152,30.298403013782572,10.588786661326143,201.138449,,157.980963,42.939713,184.434975,3.1363269152980293,11.07988720396268,11.581702831466103,25.043114249126475,,965.172226,1125.85467303,53.842189861463254,,,,,15.48,12.91,22.88,12.95,23.63,20.96,17.82,20.85,17.3,19.75,19.59,aynigun,18.25,21.25,40966.0,True,19.59,-2.34,-4.27,-4.109999999999999,12.77,15.0,2.4031213975348242,2.710000000000001,7.2625698324022325,8.190000000000001,4.478141349649722,5.050000000000001
2019-08-23,633.2173001,2255.1100142,2356.170939,32.425651443298165,50.33139250973369,10.704271793691555,26.519865616628003,9.45991281920251,24.33613068049345,46.47859027795687,32.42588366119148,23.12680580464217,10.70324756498804,21.152985818501513,9.462760620188536,196.891506,,153.340144,43.338147,192.28074,3.2160722062840033,11.45356678921436,11.966849087943896,24.216038313511643,,963.847097,1161.01939364,54.63963965520988,,,,,20.33,19.7,22.69,12.84,21.98,19.83,17.51,20.26,15.43,19.75,19.65,aynigun,18.25,21.25,53382.0,True,19.65,2.8199999999999967,0.5799999999999983,0.6799999999999997,12.77,22.0,6.703910614525155,7.559999999999999,6.260530282876653,7.059999999999999,4.203245544027667,4.740000000000002
