dt,DK_USD_A_YTL,DK_USD_S_YTL,UNIXTIME
1976-02-12,1.5e-05,1.53e-05,"{""numberLong"":""192927600""}"
1976-02-13,1.5e-05,1.53e-05,"{""numberLong"":""193014000""}"
1976-02-14,,,"{""numberLong"":""193100400""}"
1976-02-15,,,"{""numberLong"":""193186800""}"
1976-02-16,1.5e-05,1.53e-05,"{""numberLong"":""193273200""}"
1976-02-17,1.5e-05,1.53e-05,"{""numberLong"":""193359600""}"
1976-02-18,1.5e-05,1.53e-05,"{""numberLong"":""193446000""}"
1976-02-19,1.5e-05,1.53e-05,"{""numberLong"":""193532400""}"
1976-02-20,1.5e-05,1.53e-05,"{""numberLong"":""193618800""}"
1976-02-21,,,"{""numberLong"":""193705200""}"
1976-02-22,,,"{""numberLong"":""193791600""}"
1976-02-23,1.5e-05,1.53e-05,"{""numberLong"":""193878000""}"
1976-02-24,1.5e-05,1.53e-05,"{""numberLong"":""193964400""}"
1976-02-25,1.5e-05,1.53e-05,"{""numberLong"":""194050800""}"
1976-02-26,1.5e-05,1.53e-05,"{""numberLong"":""194137200""}"
1976-02-27,1.5e-05,1.53e-05,"{""numberLong"":""194223600""}"
1976-02-28,,,"{""numberLong"":""194310000""}"
1976-02-29,,,"{""numberLong"":""194396400""}"
1976-03-01,1.5e-05,1.53e-05,"{""numberLong"":""194482800""}"
1976-03-02,1.5e-05,1.53e-05,"{""numberLong"":""194569200""}"
1976-03-03,1.5e-05,1.53e-05,"{""numberLong"":""194655600""}"
1976-03-04,1.5e-05,1.53e-05,"{""numberLong"":""194742000""}"
1976-03-05,1.5e-05,1.53e-05,"{""numberLong"":""194828400""}"
1976-03-06,,,"{""numberLong"":""194914800""}"
1976-03-07,,,"{""numberLong"":""195001200""}"
1976-03-08,1.5e-05,1.53e-05,"{""numberLong"":""195087600""}"
1976-03-09,1.5e-05,1.53e-05,"{""numberLong"":""195174000""}"
1976-03-10,1.5e-05,1.53e-05,"{""numberLong"":""195260400""}"
1976-03-11,1.5e-05,1.53e-05,"{""numberLong"":""195346800""}"
1976-03-12,1.5e-05,1.53e-05,"{""numberLong"":""195433200""}"
1976-03-13,,,"{""numberLong"":""195519600""}"
1976-03-14,,,"{""numberLong"":""195606000""}"
1976-03-15,1.55e-05,1.581e-05,"{""numberLong"":""195692400""}"
1976-03-16,1.55e-05,1.581e-05,"{""numberLong"":""195778800""}"
1976-03-17,1.55e-05,1.581e-05,"{""numberLong"":""195865200""}"
1976-03-18,1.55e-05,1.581e-05,"{""numberLong"":""195951600""}"
1976-03-19,1.55e-05,1.581e-05,"{""numberLong"":""196038000""}"
1976-03-20,,,"{""numberLong"":""196124400""}"
1976-03-21,,,"{""numberLong"":""196210800""}"
1976-03-22,1.55e-05,1.581e-05,"{""numberLong"":""196297200""}"
1976-03-23,1.55e-05,1.581e-05,"{""numberLong"":""196383600""}"
1976-03-24,1.55e-05,1.581e-05,"{""numberLong"":""196470000""}"
1976-03-25,1.55e-05,1.581e-05,"{""numberLong"":""196556400""}"
1976-03-26,1.55e-05,1.581e-05,"{""numberLong"":""196642800""}"
1976-03-27,,,"{""numberLong"":""196729200""}"
1976-03-28,,,"{""numberLong"":""196815600""}"
1976-03-29,1.55e-05,1.581e-05,"{""numberLong"":""196902000""}"
1976-03-30,1.55e-05,1.581e-05,"{""numberLong"":""196988400""}"
1976-03-31,1.55e-05,1.581e-05,"{""numberLong"":""197074800""}"
1976-04-01,1.55e-05,1.581e-05,"{""numberLong"":""197161200""}"
1976-04-02,1.6e-05,1.632e-05,"{""numberLong"":""197247600""}"
1976-04-03,,,"{""numberLong"":""197334000""}"
1976-04-04,,,"{""numberLong"":""197420400""}"
1976-04-05,1.6e-05,1.632e-05,"{""numberLong"":""197506800""}"
1976-04-06,1.6e-05,1.632e-05,"{""numberLong"":""197593200""}"
1976-04-07,1.6e-05,1.632e-05,"{""numberLong"":""197679600""}"
1976-04-08,1.6e-05,1.632e-05,"{""numberLong"":""197766000""}"
1976-04-09,1.6e-05,1.632e-05,"{""numberLong"":""197852400""}"
1976-04-10,,,"{""numberLong"":""197938800""}"
1976-04-11,,,"{""numberLong"":""198025200""}"
1976-04-12,1.6e-05,1.632e-05,"{""numberLong"":""198108000""}"
1976-04-13,1.6e-05,1.632e-05,"{""numberLong"":""198194400""}"
1976-04-14,1.6e-05,1.632e-05,"{""numberLong"":""198280800""}"
1976-04-15,1.6e-05,1.632e-05,"{""numberLong"":""198367200""}"
1976-04-16,1.6e-05,1.632e-05,"{""numberLong"":""198453600""}"
1976-04-17,,,"{""numberLong"":""198540000""}"
1976-04-18,,,"{""numberLong"":""198626400""}"
1976-04-19,1.6e-05,1.632e-05,"{""numberLong"":""198712800""}"
1976-04-20,1.6e-05,1.632e-05,"{""numberLong"":""198799200""}"
1976-04-21,1.6e-05,1.632e-05,"{""numberLong"":""198885600""}"
1976-04-22,1.6e-05,1.632e-05,"{""numberLong"":""198972000""}"
1976-04-23,,,"{""numberLong"":""199058400""}"
1976-04-24,,,"{""numberLong"":""199144800""}"
1976-04-25,,,"{""numberLong"":""199231200""}"
1976-04-26,1.6e-05,1.632e-05,"{""numberLong"":""199317600""}"
1976-04-27,1.6e-05,1.632e-05,"{""numberLong"":""199404000""}"
1976-04-28,1.6e-05,1.632e-05,"{""numberLong"":""199490400""}"
1976-04-29,1.6e-05,1.632e-05,"{""numberLong"":""199576800""}"
1976-04-30,1.6e-05,1.632e-05,"{""numberLong"":""199663200""}"
1976-05-01,,,"{""numberLong"":""199749600""}"
1976-05-02,,,"{""numberLong"":""199836000""}"
1976-05-03,1.6e-05,1.632e-05,"{""numberLong"":""199922400""}"
1976-05-04,1.6e-05,1.632e-05,"{""numberLong"":""200008800""}"
1976-05-05,1.6e-05,1.632e-05,"{""numberLong"":""200095200""}"
1976-05-06,1.6e-05,1.632e-05,"{""numberLong"":""200181600""}"
1976-05-07,1.6e-05,1.632e-05,"{""numberLong"":""200268000""}"
1976-05-08,,,"{""numberLong"":""200354400""}"
1976-05-09,,,"{""numberLong"":""200440800""}"
1976-05-10,1.6e-05,1.632e-05,"{""numberLong"":""200527200""}"
1976-05-11,1.6e-05,1.632e-05,"{""numberLong"":""200613600""}"
1976-05-12,1.6e-05,1.632e-05,"{""numberLong"":""200700000""}"
1976-05-13,1.6e-05,1.632e-05,"{""numberLong"":""200786400""}"
1976-05-14,1.6e-05,1.632e-05,"{""numberLong"":""200872800""}"
1976-05-15,,,"{""numberLong"":""200959200""}"
1976-05-16,,,"{""numberLong"":""201045600""}"
1976-05-17,1.6e-05,1.632e-05,"{""numberLong"":""201132000""}"
1976-05-18,1.6e-05,1.632e-05,"{""numberLong"":""201218400""}"
1976-05-19,,,"{""numberLong"":""201304800""}"
1976-05-20,1.6e-05,1.632e-05,"{""numberLong"":""201391200""}"
1976-05-21,1.6e-05,1.632e-05,"{""numberLong"":""201477600""}"
1976-05-22,,,"{""numberLong"":""201564000""}"
1976-05-23,,,"{""numberLong"":""201650400""}"
1976-05-24,1.6e-05,1.632e-05,"{""numberLong"":""201736800""}"
1976-05-25,1.6e-05,1.632e-05,"{""numberLong"":""201823200""}"
1976-05-26,1.6e-05,1.632e-05,"{""numberLong"":""201909600""}"
1976-05-27,1.6e-05,1.632e-05,"{""numberLong"":""201996000""}"
1976-05-28,1.6e-05,1.632e-05,"{""numberLong"":""202082400""}"
1976-05-29,,,"{""numberLong"":""202168800""}"
1976-05-30,,,"{""numberLong"":""202255200""}"
1976-05-31,1.6e-05,1.632e-05,"{""numberLong"":""202341600""}"
1976-06-01,1.6e-05,1.632e-05,"{""numberLong"":""202428000""}"
1976-06-02,1.6e-05,1.632e-05,"{""numberLong"":""202514400""}"
1976-06-03,1.6e-05,1.632e-05,"{""numberLong"":""202600800""}"
1976-06-04,1.6e-05,1.632e-05,"{""numberLong"":""202687200""}"
1976-06-05,,,"{""numberLong"":""202773600""}"
1976-06-06,,,"{""numberLong"":""202860000""}"
1976-06-07,1.6e-05,1.632e-05,"{""numberLong"":""202946400""}"
1976-06-08,1.6e-05,1.632e-05,"{""numberLong"":""203032800""}"
1976-06-09,1.6e-05,1.632e-05,"{""numberLong"":""203119200""}"
1976-06-10,1.6e-05,1.632e-05,"{""numberLong"":""203205600""}"
1976-06-11,1.6e-05,1.632e-05,"{""numberLong"":""203292000""}"
1976-06-12,,,"{""numberLong"":""203378400""}"
1976-06-13,,,"{""numberLong"":""203464800""}"
1976-06-14,1.6e-05,1.632e-05,"{""numberLong"":""203551200""}"
1976-06-15,1.6e-05,1.632e-05,"{""numberLong"":""203637600""}"
1976-06-16,1.6e-05,1.632e-05,"{""numberLong"":""203724000""}"
1976-06-17,1.6e-05,1.632e-05,"{""numberLong"":""203810400""}"
1976-06-18,1.6e-05,1.632e-05,"{""numberLong"":""203896800""}"
1976-06-19,,,"{""numberLong"":""203983200""}"
1976-06-20,,,"{""numberLong"":""204069600""}"
1976-06-21,1.6e-05,1.632e-05,"{""numberLong"":""204156000""}"
1976-06-22,1.6e-05,1.632e-05,"{""numberLong"":""204242400""}"
1976-06-23,1.6e-05,1.632e-05,"{""numberLong"":""204328800""}"
1976-06-24,1.6e-05,1.632e-05,"{""numberLong"":""204415200""}"
1976-06-25,1.6e-05,1.632e-05,"{""numberLong"":""204501600""}"
1976-06-26,,,"{""numberLong"":""204588000""}"
1976-06-27,,,"{""numberLong"":""204674400""}"
1976-06-28,1.6e-05,1.632e-05,"{""numberLong"":""204760800""}"
1976-06-29,1.6e-05,1.632e-05,"{""numberLong"":""204847200""}"
1976-06-30,1.6e-05,1.632e-05,"{""numberLong"":""204933600""}"
1976-07-01,1.6e-05,1.632e-05,"{""numberLong"":""205020000""}"
1976-07-02,1.6e-05,1.632e-05,"{""numberLong"":""205106400""}"
1976-07-03,,,"{""numberLong"":""205192800""}"
1976-07-04,,,"{""numberLong"":""205279200""}"
1976-07-05,1.6e-05,1.632e-05,"{""numberLong"":""205365600""}"
1976-07-06,1.6e-05,1.632e-05,"{""numberLong"":""205452000""}"
1976-07-07,1.6e-05,1.632e-05,"{""numberLong"":""205538400""}"
1976-07-08,1.6e-05,1.632e-05,"{""numberLong"":""205624800""}"
1976-07-09,1.6e-05,1.632e-05,"{""numberLong"":""205711200""}"
1976-07-10,,,"{""numberLong"":""205797600""}"
1976-07-11,,,"{""numberLong"":""205884000""}"
1976-07-12,1.6e-05,1.632e-05,"{""numberLong"":""205970400""}"
1976-07-13,1.6e-05,1.632e-05,"{""numberLong"":""206056800""}"
1976-07-14,1.6e-05,1.632e-05,"{""numberLong"":""206143200""}"
1976-07-15,1.6e-05,1.632e-05,"{""numberLong"":""206229600""}"
1976-07-16,1.6e-05,1.632e-05,"{""numberLong"":""206316000""}"
1976-07-17,,,"{""numberLong"":""206402400""}"
1976-07-18,,,"{""numberLong"":""206488800""}"
1976-07-19,1.6e-05,1.632e-05,"{""numberLong"":""206575200""}"
1976-07-20,1.6e-05,1.632e-05,"{""numberLong"":""206661600""}"
1976-07-21,1.6e-05,1.632e-05,"{""numberLong"":""206748000""}"
1976-07-22,1.6e-05,1.632e-05,"{""numberLong"":""206834400""}"
1976-07-23,1.6e-05,1.632e-05,"{""numberLong"":""206920800""}"
1976-07-24,,,"{""numberLong"":""207007200""}"
1976-07-25,,,"{""numberLong"":""207093600""}"
1976-07-26,1.6e-05,1.632e-05,"{""numberLong"":""207180000""}"
1976-07-27,1.6e-05,1.632e-05,"{""numberLong"":""207266400""}"
1976-07-28,1.6e-05,1.632e-05,"{""numberLong"":""207352800""}"
1976-07-29,1.6e-05,1.632e-05,"{""numberLong"":""207439200""}"
1976-07-30,1.6e-05,1.632e-05,"{""numberLong"":""207525600""}"
1976-07-31,,,"{""numberLong"":""207612000""}"
1976-08-01,,,"{""numberLong"":""207698400""}"
1976-08-02,1.6e-05,1.632e-05,"{""numberLong"":""207784800""}"
1976-08-03,1.6e-05,1.632e-05,"{""numberLong"":""207871200""}"
1976-08-04,1.6e-05,1.632e-05,"{""numberLong"":""207957600""}"
1976-08-05,1.6e-05,1.632e-05,"{""numberLong"":""208044000""}"
1976-08-06,1.6e-05,1.632e-05,"{""numberLong"":""208130400""}"
1976-08-07,,,"{""numberLong"":""208216800""}"
1976-08-08,,,"{""numberLong"":""208303200""}"
1976-08-09,1.6e-05,1.632e-05,"{""numberLong"":""208389600""}"
1976-08-10,1.6e-05,1.632e-05,"{""numberLong"":""208476000""}"
1976-08-11,1.6e-05,1.632e-05,"{""numberLong"":""208562400""}"
1976-08-12,1.6e-05,1.632e-05,"{""numberLong"":""208648800""}"
1976-08-13,1.6e-05,1.632e-05,"{""numberLong"":""208735200""}"
1976-08-14,,,"{""numberLong"":""208821600""}"
1976-08-15,,,"{""numberLong"":""208908000""}"
1976-08-16,1.6e-05,1.632e-05,"{""numberLong"":""208994400""}"
1976-08-17,1.6e-05,1.632e-05,"{""numberLong"":""209080800""}"
1976-08-18,1.6e-05,1.632e-05,"{""numberLong"":""209167200""}"
1976-08-19,1.6e-05,1.632e-05,"{""numberLong"":""209253600""}"
1976-08-20,1.6e-05,1.632e-05,"{""numberLong"":""209340000""}"
1976-08-21,,,"{""numberLong"":""209426400""}"
1976-08-22,,,"{""numberLong"":""209512800""}"
1976-08-23,1.6e-05,1.632e-05,"{""numberLong"":""209599200""}"
1976-08-24,1.6e-05,1.632e-05,"{""numberLong"":""209685600""}"
1976-08-25,1.6e-05,1.632e-05,"{""numberLong"":""209772000""}"
1976-08-26,1.6e-05,1.632e-05,"{""numberLong"":""209858400""}"
1976-08-27,1.6e-05,1.632e-05,"{""numberLong"":""209944800""}"
1976-08-28,,,"{""numberLong"":""210031200""}"
1976-08-29,,,"{""numberLong"":""210117600""}"
1976-08-30,,,"{""numberLong"":""210204000""}"
1976-08-31,1.6e-05,1.632e-05,"{""numberLong"":""210290400""}"
1976-09-01,1.6e-05,1.632e-05,"{""numberLong"":""210376800""}"
1976-09-02,1.6e-05,1.632e-05,"{""numberLong"":""210463200""}"
1976-09-03,1.6e-05,1.632e-05,"{""numberLong"":""210549600""}"
1976-09-04,,,"{""numberLong"":""210636000""}"
1976-09-05,,,"{""numberLong"":""210722400""}"
1976-09-06,1.6e-05,1.632e-05,"{""numberLong"":""210808800""}"
1976-09-07,1.6e-05,1.632e-05,"{""numberLong"":""210895200""}"
1976-09-08,1.6e-05,1.632e-05,"{""numberLong"":""210981600""}"
1976-09-09,1.6e-05,1.632e-05,"{""numberLong"":""211068000""}"
1976-09-10,1.6e-05,1.632e-05,"{""numberLong"":""211154400""}"
1976-09-11,,,"{""numberLong"":""211240800""}"
1976-09-12,,,"{""numberLong"":""211327200""}"
1976-09-13,1.6e-05,1.632e-05,"{""numberLong"":""211413600""}"
1976-09-14,1.6e-05,1.632e-05,"{""numberLong"":""211500000""}"
1976-09-15,1.6e-05,1.632e-05,"{""numberLong"":""211586400""}"
1976-09-16,1.6e-05,1.632e-05,"{""numberLong"":""211672800""}"
1976-09-17,1.6e-05,1.632e-05,"{""numberLong"":""211759200""}"
1976-09-18,,,"{""numberLong"":""211845600""}"
1976-09-19,,,"{""numberLong"":""211932000""}"
1976-09-20,1.6e-05,1.632e-05,"{""numberLong"":""212018400""}"
1976-09-21,1.6e-05,1.632e-05,"{""numberLong"":""212104800""}"
1976-09-22,1.6e-05,1.632e-05,"{""numberLong"":""212191200""}"
1976-09-23,1.6e-05,1.632e-05,"{""numberLong"":""212277600""}"
1976-09-24,1.6e-05,1.632e-05,"{""numberLong"":""212364000""}"
1976-09-25,,,"{""numberLong"":""212450400""}"
1976-09-26,,,"{""numberLong"":""212536800""}"
1976-09-27,,,"{""numberLong"":""212623200""}"
1976-09-28,1.6e-05,1.632e-05,"{""numberLong"":""212709600""}"
1976-09-29,1.6e-05,1.632e-05,"{""numberLong"":""212796000""}"
1976-09-30,1.6e-05,1.632e-05,"{""numberLong"":""212882400""}"
1976-10-01,1.6e-05,1.632e-05,"{""numberLong"":""212968800""}"
1976-10-02,,,"{""numberLong"":""213055200""}"
1976-10-03,,,"{""numberLong"":""213141600""}"
1976-10-04,1.6e-05,1.632e-05,"{""numberLong"":""213228000""}"
1976-10-05,1.6e-05,1.632e-05,"{""numberLong"":""213314400""}"
1976-10-06,1.6e-05,1.632e-05,"{""numberLong"":""213400800""}"
1976-10-07,1.6e-05,1.632e-05,"{""numberLong"":""213487200""}"
1976-10-08,1.6e-05,1.632e-05,"{""numberLong"":""213573600""}"
1976-10-09,,,"{""numberLong"":""213660000""}"
1976-10-10,,,"{""numberLong"":""213746400""}"
1976-10-11,1.6e-05,1.632e-05,"{""numberLong"":""213836400""}"
1976-10-12,1.6e-05,1.632e-05,"{""numberLong"":""213922800""}"
1976-10-13,1.6e-05,1.632e-05,"{""numberLong"":""214009200""}"
1976-10-14,1.6e-05,1.632e-05,"{""numberLong"":""214095600""}"
1976-10-15,1.6e-05,1.632e-05,"{""numberLong"":""214182000""}"
1976-10-16,,,"{""numberLong"":""214268400""}"
1976-10-17,,,"{""numberLong"":""214354800""}"
1976-10-18,1.6e-05,1.632e-05,"{""numberLong"":""214441200""}"
1976-10-19,1.6e-05,1.632e-05,"{""numberLong"":""214527600""}"
1976-10-20,1.6e-05,1.632e-05,"{""numberLong"":""214614000""}"
1976-10-21,1.6e-05,1.632e-05,"{""numberLong"":""214700400""}"
1976-10-22,1.6e-05,1.632e-05,"{""numberLong"":""214786800""}"
1976-10-23,,,"{""numberLong"":""214873200""}"
1976-10-24,,,"{""numberLong"":""214959600""}"
1976-10-25,1.6e-05,1.632e-05,"{""numberLong"":""215046000""}"
1976-10-26,1.6e-05,1.632e-05,"{""numberLong"":""215132400""}"
1976-10-27,1.65e-05,1.683e-05,"{""numberLong"":""215218800""}"
1976-10-28,1.65e-05,1.683e-05,"{""numberLong"":""215305200""}"
1976-10-29,,,"{""numberLong"":""215391600""}"
1976-10-30,,,"{""numberLong"":""215478000""}"
1976-10-31,,,"{""numberLong"":""215564400""}"
1976-11-01,1.65e-05,1.683e-05,"{""numberLong"":""215650800""}"
1976-11-02,1.65e-05,1.683e-05,"{""numberLong"":""215737200""}"
1976-11-03,1.65e-05,1.683e-05,"{""numberLong"":""215823600""}"
1976-11-04,1.65e-05,1.683e-05,"{""numberLong"":""215910000""}"
1976-11-05,1.65e-05,1.683e-05,"{""numberLong"":""215996400""}"
1976-11-06,,,"{""numberLong"":""216082800""}"
1976-11-07,,,"{""numberLong"":""216169200""}"
1976-11-08,1.65e-05,1.683e-05,"{""numberLong"":""216255600""}"
1976-11-09,1.65e-05,1.683e-05,"{""numberLong"":""216342000""}"
1976-11-10,1.65e-05,1.683e-05,"{""numberLong"":""216428400""}"
1976-11-11,1.65e-05,1.683e-05,"{""numberLong"":""216514800""}"
1976-11-12,1.65e-05,1.683e-05,"{""numberLong"":""216601200""}"
1976-11-13,,,"{""numberLong"":""216687600""}"
1976-11-14,,,"{""numberLong"":""216774000""}"
1976-11-15,1.65e-05,1.683e-05,"{""numberLong"":""216860400""}"
1976-11-16,1.65e-05,1.683e-05,"{""numberLong"":""216946800""}"
1976-11-17,1.65e-05,1.683e-05,"{""numberLong"":""217033200""}"
1976-11-18,1.65e-05,1.683e-05,"{""numberLong"":""217119600""}"
1976-11-19,1.65e-05,1.683e-05,"{""numberLong"":""217206000""}"
1976-11-20,,,"{""numberLong"":""217292400""}"
1976-11-21,,,"{""numberLong"":""217378800""}"
1976-11-22,1.65e-05,1.683e-05,"{""numberLong"":""217465200""}"
1976-11-23,1.65e-05,1.683e-05,"{""numberLong"":""217551600""}"
1976-11-24,1.65e-05,1.683e-05,"{""numberLong"":""217638000""}"
1976-11-25,1.65e-05,1.683e-05,"{""numberLong"":""217724400""}"
1976-11-26,1.65e-05,1.683e-05,"{""numberLong"":""217810800""}"
1976-11-27,,,"{""numberLong"":""217897200""}"
1976-11-28,,,"{""numberLong"":""217983600""}"
1976-11-29,1.65e-05,1.683e-05,"{""numberLong"":""218070000""}"
1976-11-30,1.65e-05,1.683e-05,"{""numberLong"":""218156400""}"
1976-12-01,1.65e-05,1.683e-05,"{""numberLong"":""218242800""}"
1976-12-02,,,"{""numberLong"":""218329200""}"
1976-12-03,,,"{""numberLong"":""218415600""}"
1976-12-04,,,"{""numberLong"":""218502000""}"
1976-12-05,,,"{""numberLong"":""218588400""}"
1976-12-06,1.65e-05,1.683e-05,"{""numberLong"":""218674800""}"
1976-12-07,1.65e-05,1.683e-05,"{""numberLong"":""218761200""}"
1976-12-08,1.65e-05,1.683e-05,"{""numberLong"":""218847600""}"
1976-12-09,1.65e-05,1.683e-05,"{""numberLong"":""218934000""}"
1976-12-10,1.65e-05,1.683e-05,"{""numberLong"":""219020400""}"
1976-12-11,,,"{""numberLong"":""219106800""}"
1976-12-12,,,"{""numberLong"":""219193200""}"
1976-12-13,1.65e-05,1.683e-05,"{""numberLong"":""219279600""}"
1976-12-14,1.65e-05,1.683e-05,"{""numberLong"":""219366000""}"
1976-12-15,1.65e-05,1.683e-05,"{""numberLong"":""219452400""}"
1976-12-16,1.65e-05,1.683e-05,"{""numberLong"":""219538800""}"
1976-12-17,1.65e-05,1.683e-05,"{""numberLong"":""219625200""}"
1976-12-18,,,"{""numberLong"":""219711600""}"
1976-12-19,,,"{""numberLong"":""219798000""}"
1976-12-20,1.65e-05,1.683e-05,"{""numberLong"":""219884400""}"
1976-12-21,1.65e-05,1.683e-05,"{""numberLong"":""219970800""}"
1976-12-22,1.65e-05,1.683e-05,"{""numberLong"":""220057200""}"
1976-12-23,1.65e-05,1.683e-05,"{""numberLong"":""220143600""}"
1976-12-24,1.65e-05,1.683e-05,"{""numberLong"":""220230000""}"
1976-12-25,,,"{""numberLong"":""220316400""}"
1976-12-26,,,"{""numberLong"":""220402800""}"
1976-12-27,1.65e-05,1.683e-05,"{""numberLong"":""220489200""}"
1976-12-28,1.65e-05,1.683e-05,"{""numberLong"":""220575600""}"
1976-12-29,1.65e-05,1.683e-05,"{""numberLong"":""220662000""}"
1976-12-30,1.65e-05,1.683e-05,"{""numberLong"":""220748400""}"
1976-12-31,1.65e-05,1.683e-05,"{""numberLong"":""220834800""}"
1977-01-01,,,"{""numberLong"":""220921200""}"
1977-01-02,,,"{""numberLong"":""221007600""}"
1977-01-03,1.65e-05,1.683e-05,"{""numberLong"":""221094000""}"
1977-01-04,1.65e-05,1.683e-05,"{""numberLong"":""221180400""}"
1977-01-05,1.65e-05,1.683e-05,"{""numberLong"":""221266800""}"
1977-01-06,1.65e-05,1.683e-05,"{""numberLong"":""221353200""}"
1977-01-07,1.65e-05,1.683e-05,"{""numberLong"":""221439600""}"
1977-01-08,,,"{""numberLong"":""221526000""}"
1977-01-09,,,"{""numberLong"":""221612400""}"
1977-01-10,1.65e-05,1.683e-05,"{""numberLong"":""221698800""}"
1977-01-11,1.65e-05,1.683e-05,"{""numberLong"":""221785200""}"
1977-01-12,1.65e-05,1.683e-05,"{""numberLong"":""221871600""}"
1977-01-13,1.65e-05,1.683e-05,"{""numberLong"":""221958000""}"
1977-01-14,1.65e-05,1.683e-05,"{""numberLong"":""222044400""}"
1977-01-15,,,"{""numberLong"":""222130800""}"
1977-01-16,,,"{""numberLong"":""222217200""}"
1977-01-17,1.65e-05,1.683e-05,"{""numberLong"":""222303600""}"
1977-01-18,1.65e-05,1.683e-05,"{""numberLong"":""222390000""}"
1977-01-19,1.65e-05,1.683e-05,"{""numberLong"":""222476400""}"
1977-01-20,1.65e-05,1.683e-05,"{""numberLong"":""222562800""}"
1977-01-21,1.65e-05,1.683e-05,"{""numberLong"":""222649200""}"
1977-01-22,,,"{""numberLong"":""222735600""}"
1977-01-23,,,"{""numberLong"":""222822000""}"
1977-01-24,1.65e-05,1.683e-05,"{""numberLong"":""222908400""}"
1977-01-25,1.65e-05,1.683e-05,"{""numberLong"":""222994800""}"
1977-01-26,1.65e-05,1.683e-05,"{""numberLong"":""223081200""}"
1977-01-27,1.65e-05,1.683e-05,"{""numberLong"":""223167600""}"
1977-01-28,1.65e-05,1.683e-05,"{""numberLong"":""223254000""}"
1977-01-29,,,"{""numberLong"":""223340400""}"
1977-01-30,,,"{""numberLong"":""223426800""}"
1977-01-31,1.65e-05,1.683e-05,"{""numberLong"":""223513200""}"
1977-02-01,1.65e-05,1.683e-05,"{""numberLong"":""223599600""}"
1977-02-02,1.65e-05,1.683e-05,"{""numberLong"":""223686000""}"
1977-02-03,1.65e-05,1.683e-05,"{""numberLong"":""223772400""}"
1977-02-04,1.65e-05,1.683e-05,"{""numberLong"":""223858800""}"
1977-02-05,,,"{""numberLong"":""223945200""}"
1977-02-06,,,"{""numberLong"":""224031600""}"
1977-02-07,1.65e-05,1.683e-05,"{""numberLong"":""224118000""}"
1977-02-08,1.65e-05,1.683e-05,"{""numberLong"":""224204400""}"
1977-02-09,1.65e-05,1.683e-05,"{""numberLong"":""224290800""}"
1977-02-10,1.65e-05,1.683e-05,"{""numberLong"":""224377200""}"
1977-02-11,1.65e-05,1.683e-05,"{""numberLong"":""224463600""}"
1977-02-12,,,"{""numberLong"":""224550000""}"
1977-02-13,,,"{""numberLong"":""224636400""}"
1977-02-14,1.65e-05,1.683e-05,"{""numberLong"":""224722800""}"
1977-02-15,1.65e-05,1.683e-05,"{""numberLong"":""224809200""}"
1977-02-16,1.65e-05,1.683e-05,"{""numberLong"":""224895600""}"
1977-02-17,1.65e-05,1.683e-05,"{""numberLong"":""224982000""}"
1977-02-18,1.65e-05,1.683e-05,"{""numberLong"":""225068400""}"
1977-02-19,,,"{""numberLong"":""225154800""}"
1977-02-20,,,"{""numberLong"":""225241200""}"
1977-02-21,1.65e-05,1.683e-05,"{""numberLong"":""225327600""}"
